Raga,Tonic,Filename,Link,Instrument,Artist,Start time,Gender,Channel,Bandish,End time,Notes
Kamod,D,Kamod_5,https://youtu.be/SQu4DcDgtwY?si=stXUULYTbsZIC1Mt,Vocal,Bade Ghulam Ali Khan,,#REF!,,,,
Kamod,D#,Kamod_6,https://youtu.be/_Wrq9S5O4vw?si=Fw4C7dGOQd-6L8Sq,Vocal,Ulhas Kashalkar,,#REF!,,,,
Kamod,E,Kamod_7,https://youtu.be/y_PjbArrUYo?si=XDDbKw_11c0QT9Gl,Vocal,Rashid Khan,,#REF!,,,,
Kamod,G#,Kamod_8,https://youtu.be/pKn_pYFHYXI?si=fqAGHe3Qa1Sak2Pm,Vocal,Apoorva Gokhale,,#REF!,,,,
Kamod,F#,Kamod_9,https://youtu.be/vX3MyKjP5vs?si=KIJhLfgcUc5Mexyj,Vocal,Kumar Gandharv,,#REF!,,,,
Kamod,D,Kamod_10,https://youtu.be/LPr1voQFWN4?si=3t1vUoooL6O2KHlY,Vocal,Rahul Deshpande,,#REF!,,,,
Kaunsi Kanada,D,Kaunsi Kanada_1,https://youtu.be/G2OUrXkMlSQ?si=BvAx1RER21Pe0WJN,Vocal,Rashid Khan,,#REF!,Komal Nishad,,,
Kaunsi Kanada,D#,Kaunsi Kanada_2,https://youtu.be/8ODGpL-V_ZQ?si=jhVpoupwHtaUSv8M,Vocal,Venkatesh Kumar,,#REF!,First Edition Arts,,,
Kaunsi Kanada,G#,Kaunsi Kanada_3,https://youtu.be/DNYk0cffr98?si=NrsEJfa4Rqd8nFDV,Vocal,Shruti Sadolikar,,#REF!,Darbar,,,
Kaunsi Kanada,C#,Kaunsi Kanada_4,https://youtu.be/bjVjWKpr-ag?si=UPiErlNXstPQnMDE,Sitar,Roopa Panesar,,#REF!,,,,
Kaunsi Kanada,E,Kaunsi Kanada_5,https://youtu.be/rX73UeSEx6o?si=Jkl3UVztb7yFJes6,Sarangi,Alla Rakha Kalawant ,,#REF!,,,,
Kaunsi Kanada,D#,Kaunsi Kanada_6,https://youtu.be/iTlWT3aOitw?si=6OmZnBPioisxcLu6,Vocal,Rajan Sajan Mishra,,#REF!,Komal Nishad,,,
Kaunsi Kanada,G#,Kaunsi Kanada_7,https://youtu.be/zNFHFMJktVU?si=9jlXI3nx4pezA6lC,Vocal,Priya Purushothaman,,#REF!,,,,
Kaunsi Kanada,G#,Kaunsi Kanada_8,https://youtu.be/LdF8n5uRMZk?si=kI8xt4JE2ZdbhTbX,Rudra Veena,Bahauddin Dagar,,#REF!,,,,
Kaunsi Kanada,C#,Kaunsi Kanada_9,https://youtu.be/bv1erGwRCBw?si=MAQkBfbHu6nHvuaC,Vocal,Sanjeev Abhyankar,,#REF!,,,,
Kaunsi Kanada,D,Kaunsi Kanada_10,https://www.youtube.com/watch?v=jyb9LAY7BCA&list=PL-sO0pd2ZajQzBFSEeX8IQ4nTP-cFZP9O,Surbahar,Annapurna Devi,,#REF!,,,,
Kaushik Dhwani,D#,Kaushik Dhwani_1,https://youtu.be/q69GQuZL6jI?si=VIPneXsiR5E37cgL,Vocal,Rashid Khan,,#REF!,,,,
Kaushik Dhwani,C#,Kaushik Dhwani_2,https://youtu.be/tXY-Up7JDn0?si=ruFHB1ZbQVuzKPIC,Vocal,Anol Chatterjee,,#REF!,,,,
Kaushik Dhwani,A#,Kaushik Dhwani_3,https://youtu.be/GeYe7sjzA_k?si=Nn98vFgdEoBMfb6r,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Kaushik Dhwani,D,Kaushik Dhwani_4,https://youtu.be/bvkuuo0Y5Ac?si=9Z9oNeyBUFE3eFkc,Vocal,Rashid Khan,,#REF!,,,,
Kaushik Dhwani,C#,Kaushik Dhwani_5,https://youtu.be/ELzfGbt8xlM?si=BpBD0lyq3TD_QrN4,Vocal,Ajoy Chakraborti,,#REF!,,,,
Kaushik Dhwani,E,Kaushik Dhwani_6,https://youtu.be/t9hh_411RYQ?si=AAMGlTwL0M_FXpD9,Flute,Rakesh Chaurasia,,#REF!,,,,
Kaushik Dhwani,D,Kaushik Dhwani_7,https://youtu.be/TiGK1GOa_WU?si=Sane9YkUxBbJ5QEV,Vocal,Ustad Salamat Ali & Ustad Nazakat Ali,,#REF!,,,,
Kaushik Dhwani,G#,Kaushik Dhwani_8,https://youtu.be/vk-nmx17Y_k?si=N7bjVPd2xo7BhEw_,Vocal,Fariha Parvez,,#REF!,,,,
Kaushik Dhwani,C#,Kaushik Dhwani_9,https://youtu.be/r2APW1j9I8I?si=0V_frjQly7eifVz1,Vocal,Bade Ghulam Ali Khan,,#REF!,,,,
Kaushik Dhwani,C#,Kaushik Dhwani_10,https://youtu.be/SbsEHkcpSCw?si=1tE6ifNzTdAN80Zi,Vocal,Shahzad Ali Khan,,#REF!,,,,
Kedar,D,Kedar_1,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Kedar,E,Kedar_2,,Vocal,Jayateerth Mevundi,,#REF!,CompMusic DB,,,
Kedar,C#,Kedar_3,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Kedar,C#,Kedar_4,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Kedar,C#,Kedar_5,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Kedar,C#,Kedar_6,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Kedar,C#,Kedar_7,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Kedar,C#,Kedar_8,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Kedar,D,Kedar_9,,Vocal,Rashid Khan,,#REF!,CompMusic DB,,,
Kedar,C#,Kedar_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Khamaj,C#,Khamaj_1,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Khamaj,C,Khamaj_2,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Khamaj,C,Khamaj_3,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Khamaj,C,Khamaj_4,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Khamaj,C,Khamaj_5,,Vocal,Abdul Rashid Khan,,#REF!,CompMusic DB,,,
Khamaj,C#,Khamaj_6,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Khamaj,C#,Khamaj_7,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Khamaj,C#,Khamaj_8,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Khamaj,C#,Khamaj_9,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Khamaj,C#,Khamaj_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Khambhavati,C#,Khambhavati_1,https://youtu.be/3g4I0IzpBbQ?si=D0iCt3nD0GMc63NZ,Vocal,Bhimsen Joshi,,#REF!,,,,
Khambhavati,D#,Khambhavati_2,https://youtu.be/jS_hrCj-4wA?si=5QMJOZGcO6iRiO8O,Vocal,D V Paluskar,,#REF!,,,,
Khambhavati,A#,Khambhavati_3,https://youtu.be/v1w61MlvKAU?si=g-HMb1vN5zTngubc,Vocal,Kishori Amonkar,,#REF!,,,,
Khambhavati,A#,Khambhavati_4,https://youtu.be/DEld5lF_ms0?si=xNJFNay5tfIzKMZ2,Vocal,Ashwini Bhide,,#REF!,,,,
Khambhavati,A#,Khambhavati_5,https://youtu.be/oPT03wh_CuM?si=aOGJhAoQgJO9Q4ZH,Vocal,Gangubhai Hangal,,#REF!,,,,
Khambhavati,D#,Khambhavati_6,https://youtu.be/QNC2oPxD3es?si=CqXHHPsJSG0XxgWw,Vocal,Vinayak Torvi,,#REF!,,,,
Khambhavati,D,Khambhavati_7,https://youtu.be/nuCOB4dl9FA?si=53pKJrevFooLUBhI,Vocal,Fareed Hassan,,#REF!,,,,
Khambhavati,A#,Khambhavati_8,https://youtu.be/ALlftHVVlLk?si=3hYOPWy1sSzWLN8Y,Vocal,Devaki Pandit,,#REF!,,,,
Kirwani,D#,Kirwani_1,https://youtu.be/wM65ML547Ho?si=-4dWUN3Vndh5YwJ-,Vocal,Nagesh Adagaonkar,,#REF!,,,,
Kirwani,E,Kirwani_2,https://youtu.be/ncQaY1iA15U?si=FrCp_j_z6LpcNlWc,Flute,Rakesh Chaurasia,,#REF!,,,,
Kirwani,D,Kirwani_3,https://youtu.be/xrhtPK5-RSM?si=Tz7WYiN_GUEGOhA0,Vocal,Rashid Khan,,#REF!,,,,
Kirwani,C#,Kirwani_4,https://youtu.be/b_BMoFwbNQY?si=lUbe_wsFpAbLPgmI,Vocal,Bhimsen Joshi,,#REF!,,,,
Kirwani,D,Kirwani_5,https://youtu.be/KEygiM7E8yU?si=rgaMA9Oup0U3Hrbq,Vocal,Vijay Koparkar,,#REF!,,,,
Kirwani,A#,Kirwani_6,https://youtu.be/_Uge3_CKQNU?si=V8TagcTjHv6hcGXX,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Kirwani,D,Kirwani_7,https://youtu.be/5r0mq_paPxg?si=P3En2mMtLq6rRCl_,Vocal,Rashid Khan,,#REF!,,,,
Kirwani,D#,Kirwani_8,https://youtu.be/i051DNFnd68?si=w52mBivLcEBilrbA,Vocal,Krishna Bongane,,#REF!,,,,
Kirwani,D,Kirwani_9,https://youtu.be/J-wt2snhhQc?si=RSF1xoxsW9umiUyu,Vocal,Rashid Khan,,#REF!,,,,
Kirwani,A,Kirwani_10,https://youtu.be/bRdrbdPif8E?si=FJv-Ui_g28iRZC4b,Vocal,Trina Chatterjee,,#REF!,,,,
Lalit,D,Lalit_1,,Vocal,Dattatreya L Velankar,,#REF!,CompMusic DB,,,
Lalit,A#,Lalit_2,,Vocal,Kishori Amonkar,,#REF!,CompMusic DB,,,
Lalit,A#,Lalit_3,,Vocal,Kishori Amonkar,,#REF!,CompMusic DB,,,
Lalit,F,Lalit_4,,Vocal,Omkarnath Thakur,,#REF!,CompMusic DB,,,
Lalit,F,Lalit_5,,Vocal,Omkarnath Thakur,,#REF!,CompMusic DB,,,
Lalit,C#,Lalit_6,,Vocal,Sanjeev Abhyankar,,#REF!,CompMusic DB,,,
Lalit,D,Lalit_7,,Vocal,Rajan Sajan Mishra,,#REF!,CompMusic DB,,,
Lalit,D#,Lalit_8,,Vocal,Rashid Khan,,#REF!,CompMusic DB,,,
Lalit,D#,Lalit_9,,Vocal,Omkar Dadarkar,,#REF!,CompMusic DB,,,
Lalit,C#,Lalit_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Lanka Dahan Sarang,A,Lanka Dahan Sarang_1,https://youtu.be/zV1IG1SepqA?si=dSrF3_Td_2MvB7Nf,Vocal,Shruti Sadolikar,,#REF!,,,,
Lanka Dahan Sarang,G#,Lanka Dahan Sarang_2,https://youtu.be/_zMinS2c9qA?si=N_z1Nw-l-D_PaKu-,Vocal,Manjini Asanare,,#REF!,,,,
Lanka Dahan Sarang,D#,Lanka Dahan Sarang_3,https://youtu.be/s83Fj8SEs-k?si=S1wYHvrY0U5TMb_1,Vocal,Mallikarjun Mansur,,#REF!,,,,
Lanka Dahan Sarang,D#,Lanka Dahan Sarang_4,https://youtu.be/PV15vohXgG0?si=JhnYi21vmpgjqcE8,Vocal,Dinkar Panshikar,,#REF!,,,,
Lanka Dahan Sarang,C#,Lanka Dahan Sarang_5,https://youtu.be/KtmyOUEDpXA?si=wQUlaV84CPC6XFyg,Vocal,Vilayat Hussain Khan ,,#REF!,,,,
Lanka Dahan Sarang,E,Lanka Dahan Sarang_6,https://youtu.be/SprppaO9GYY?si=SwZLg6b6yVeSXMty,Flute,Rajendra Prasanna,,#REF!,,,,
Lanka Dahan Sarang,C,Lanka Dahan Sarang_7,https://youtu.be/k-RfFGPFUOQ?si=8sjZ45XV_f1NBxjf,Sarod,Rajeev Taranath ,,#REF!,,,,
Lanka Dahan Sarang,C,Lanka Dahan Sarang_8,https://youtu.be/CN48HtVdgVU?si=T3E56S3CVSVu5aQ5,Vocal,Khadim Hussain Khan,,#REF!,,,,Recording is not great
Lanka Dahan Sarang,E,Lanka Dahan Sarang_9,https://youtu.be/1s35FHQlESY?si=dVbegNokUS1u9MbB,Sarangi,Shakoor Khan,,#REF!,,,,
Madhukauns,A,Madhukauns_1,,Vocal,Aarti Anklikar Tikekar,,#REF!,CompMusic DB,,,
Madhukauns,D,Madhukauns_2,,Vocal,Jagdish Prasad,,#REF!,CompMusic DB,,,
Madhukauns,A#,Madhukauns_3,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Madhukauns,A#,Madhukauns_4,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Madhukauns,D#,Madhukauns_5,,Vocal,Vasantrao Deshpande,,#REF!,CompMusic DB,,,
Madhukauns,C#,Madhukauns_6,,Vocal,Amir Khan,,#REF!,CompMusic DB,,,
Madhukauns,A#,Madhukauns_7,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Madhukauns,A,Madhukauns_8,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Madhukauns,A,Madhukauns_9,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Madhukauns,D,Madhukauns_10,,Vocal,Kaustav Kanti Ganguly,,#REF!,CompMusic DB,,,
Madhumand Sarang,A#,Madhumand Sarang_1,https://youtu.be/YZujnbeOaO8?si=TKCOs8zIAj2fdU1t,Vocal,Veena Sahasrabuddhe,,#REF!,,,,
Madhumand Sarang,C#,Madhumand Sarang_2,https://youtu.be/vxGSeCi72nE?si=jGnP3hiWIMYz0XMY,Vocal,Pt. Jasraj,,#REF!,,,,
Madhumand Sarang,F#,Madhumand Sarang_3,https://youtu.be/1WpuANyTX1s?si=-JrbVbNF3XNM5sPi,Vocal,Kumar Gandharv,,#REF!,,,,
Madhumand Sarang,D,Madhumand Sarang_4,https://youtu.be/VdostKXHFpo?si=u30Iy34GTvBbUpS5,Vocal,Mashkoor Ali Khan,,#REF!,,,,
Madhumand Sarang,G#,Madhumand Sarang_5,https://youtu.be/DerC0YmGft4?si=xJrcru3JiudaIvgN,Vocal,Geeta Gulvady,,#REF!,,,,
Madhumand Sarang,A#,Madhumand Sarang_6,https://youtu.be/1xv00HKtOcE?si=PZLyHciCSZHF3fsG,Vocal,Kishori Amonkar,,#REF!,,,,
Madhumand Sarang,E,Madhumand Sarang_7,https://youtu.be/ZqgW7I1tpkk?si=fyH16iE1t8aLgcxo,Vocal,Kaivalyakumar,,#REF!,,,,
Madhumand Sarang,D#,Madhumand Sarang_8,https://youtu.be/glqTRXkbRbc?si=ia5zimQE49UwOfaL,Vocal,Venkatesh Kumar,,#REF!,,,,
Madhumand Sarang,C#,Madhumand Sarang_9,https://youtu.be/kjUZzGNqm5g?si=nBtLwXsVo6EH33xt,Sitar,Nikhil Banerjee,,#REF!,,,,
Madhumand Sarang,A#,Madhumand Sarang_10,https://youtu.be/lH15Iv2uX2g?si=i2NqCsPtMV9VWvqE,Vocal,Ashwini Bhide,,#REF!,,,,
Madhuvanti,E,Madhuvanti_1,https://youtu.be/nMo351735os?si=LSQwbSaeIUiv5wY-,Flute,Hariprasad Chaurasia,,#REF!,,,,
Madhuvanti,D,Madhuvanti_2,https://youtu.be/mtCHo-53QGQ?si=H-xlPF6hLFZCO2NQ,Vocal,Mahesh Kale,,#REF!,,,,
Madhuvanti,A#,Madhuvanti_3,https://youtu.be/yFICh0o79bI?si=4bKaCSYB5L-LiRjL,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Madhuvanti,D,Madhuvanti_4,https://youtu.be/CTKBESpQVFY?si=PHyxC3oGIGaQYu3p,Flute,Rajendra Prasanna,,#REF!,,,,
Madhuvanti,C#,Madhuvanti_5,https://youtu.be/F8Rlfm36dN8?si=HX1wMOa-ZVKSrnw4,Vocal,Pt. Jasraj,,#REF!,,,,
Madhuvanti,D#,Madhuvanti_6,https://youtu.be/VTOX-_ecLC4?si=iZmI34Ju1J_b06on,Vocal,Subha Ghosh,,#REF!,,,,
Madhuvanti,A#,Madhuvanti_7,https://youtu.be/GZ3ihpi690I?si=BxnMHVSmei8vilGB,Vocal,Parveen Sultana,,#REF!,,,,
Madhuvanti,D,Madhuvanti_8,https://youtu.be/zgdS5mnaSRU?si=UpE86_OfVaPYeAb5,Vocal,Rashid Khan,,#REF!,,,,
Madhuvanti,A#,Madhuvanti_9,https://youtu.be/aWZdiCjtXC8?si=ZpgODbMQXcbkLN2E,Vocal,Prabha Atre,,#REF!,,,,
Madhuvanti,C#,Madhuvanti_10,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Madhuvanti,A,Madhuvanti_11,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Madhuvanti,D#,Madhuvanti_12,,Vocal,"Rajnish Mishra, Ritesh Mishra",,#REF!,CompMusic DB,,,
Madhuvanti,C#,Madhuvanti_13,,Vocal,Sanjeev Abhyankar,,#REF!,CompMusic DB,,,
Madhuvanti,C#,Madhuvanti_14,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Madhuvanti,C#,Madhuvanti_15,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Madhuvanti,A,Madhuvanti_16,,Vocal,Shubha Mudgal,,#REF!,CompMusic DB,,,
Madhuvanti,A#,Madhuvanti_17,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Madhuvanti,A#,Madhuvanti_18,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Madhuvanti,A#,Madhuvanti_19,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Malgunji,B,Malgunji_1,https://youtu.be/2Yzi_PWuxLg?si=WDVl4IoAPG93WwWg,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Malgunji,G#,Malgunji_2,https://youtu.be/ZO19_pYASog?si=7AMGQRQ8IV-0bE7p,Vocal,Shubha Mudgal,,#REF!,,,,
Malgunji,A,Malgunji_3,https://youtu.be/CYpjCJ1CRRk?si=NcU80oFY5Rn543Qd,Vocal,Jayshree Patnekar,,#REF!,,,,
Malgunji,D,Malgunji_4,https://youtu.be/T7RXhwh6lTc?si=f3ZnjazQd9kdQ9Ms,Vocal,Arun Kashalkar,,#REF!,,,,
Malgunji,D,Malgunji_5,https://youtu.be/xhXRCYx_b_c?si=c0UCid5NWFvTNE-B,Vocal,Krishnarao Shankar Pandit,,#REF!,,,,
Malgunji,D,Malgunji_6,https://youtu.be/arubSKCfNBA?si=muCe0Ywrqbg_LX8s,Sitar,Shahid Parvez,,#REF!,,,,
Malgunji,D#,Malgunji_7,https://youtu.be/XOMKtR3hPm8?si=x4Z4zPuyxx25X8MD,Vocal,Shubhada Paradkar,,#REF!,,,,
Malgunji,C#,Malgunji_8,https://youtu.be/bKQ2L8-qYDo?si=ZqUnnDaSUoCxtCz4,Vocal,Vikas Kashalkar,,#REF!,,,,
Malgunji,F,Malgunji_9,https://youtu.be/oX8UKKBB4RI?si=GnawHFnuDVBU_jXj,Vocal,Vinayakrao Patwardhan,,#REF!,,,,
Malkauns,G,Malkauns_1,,Vocal,Kesarbai Kerkar,,#REF!,CompMusic DB,,,
Malkauns,C#,Malkauns_2,,Vocal,Bade Ghulam Ali Khan,,#REF!,CompMusic DB,,,
Malkauns,A,Malkauns_3,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Malkauns,D#,Malkauns_4,,Vocal,Rajan Sajan Mishra,,#REF!,CompMusic DB,,,
Malkauns,D#,Malkauns_5,,Vocal,Rashid Khan,,#REF!,CompMusic DB,,,
Malkauns,C#,Malkauns_6,,Vocal,Satyasheel Deshpande,,#REF!,CompMusic DB,,,
Malkauns,D#,Malkauns_7,,Vocal,Ulhas Kashalkar,,#REF!,CompMusic DB,,,
Malkauns,A,Malkauns_8,,Vocal,Malini Rajurkar,,#REF!,CompMusic DB,,,
Malkauns,D,Malkauns_9,,Vocal,Rattan Mohan Sharma,,#REF!,CompMusic DB,,,
Malkauns,C#,Malkauns_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Mand,C#,Mand_1,https://youtu.be/w8wsO4t3jK0?si=gWPNQYIGgQecOShy,Vocal,Ajoy Chakraborti,,#REF!,,,,
Mand,E,Mand_2,https://youtu.be/YjmAX7rqpNY?si=4NkVrspa-fW7hm8w,Sarangi,Sultan Khan,,#REF!,,,,
Mand,A#,Mand_3,https://youtu.be/Ie4Jwmzt8qU?si=GoUYr-zfrcA27IRy,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Mand,D,Mand_4,https://youtu.be/TndC4jTr2Xk?si=VRwn6zyDp8HpOc3-,Sitar,Nikhil Banerjee,,#REF!,,,,
Mand,D,Mand_5,https://www.youtube.com/watch?v=emKJ5_cMEHk,Vocal,Lata Mangeshkar,,#REF!,,,,
Mand,C#,Mand_6,https://www.youtube.com/watch?v=e-g-GESCe20,Vocal,Lata Mangeshkar,,#REF!,,,,
Mand,D,Mand_7,https://www.youtube.com/watch?v=yDeA4nvda3Q,Vocal,Lata Mangeshkar,,#REF!,,,,
Mand,D#,Mand_8,https://www.youtube.com/watch?v=anHvAeEYBQw,Vocal,Farid Ayaz,,#REF!,,,,
Mand,C#,Mand_9,https://www.youtube.com/watch?v=Mh0sQPQs6x0,Vocal,Lata Mangeshkar,,#REF!,,,,
Manj Khamaj,D#,Manj Khamaj_1,https://youtu.be/2MXKu617XBY?si=bp7VOYlHnLsa_t_W,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Manj Khamaj,D,Manj Khamaj_2,https://youtu.be/sUAhqXdPCoo?si=RZsyfuXP9TK-ypKN,Vocal,Bade Ghulam Ali Khan,,#REF!,,,,
Manj Khamaj,D,Manj Khamaj_3,https://youtu.be/nVYvgQNokmo?si=FbdY1ofrT_jlkVxo,Vocal,Ajoy Chakraborti,,#REF!,,,,
Manj Khamaj,F,Manj Khamaj_4,https://youtu.be/K42ldGYcL70?si=hLquXGN_9PriMvVS,Vocal,Amol Gandharva,,#REF!,,,,
Manj Khamaj,G,Manj Khamaj_5,https://youtu.be/FjOsaXzSVrI?si=BBxGA8pkmtsXNEZx,Sitar,Niladri Kumar,,#REF!,,,,
Manj Khamaj,C#,Manj Khamaj_6,https://youtu.be/s7-yc8DOxXY?si=xHp0Hr_lL7Awg-N2,Surbahar,Annapurna Devi,,#REF!,,,,
Manj Khamaj,D,Manj Khamaj_7,https://youtu.be/85xCjeGF4qM?si=Ee7rlxgg0axQen7Y,Sitar,Shahid Parvez,,#REF!,,,,
Manj Khamaj,E,Manj Khamaj_8,https://youtu.be/A0r6HTE8PLw?si=vJ3cvZCuASEGrs7F,Flute,Hariprasad Chaurasia,,#REF!,,,,
Manj Khamaj,A#,Manj Khamaj_9,https://youtu.be/BXygjtc5Oec?si=ffyKkMqY7nd9vRZ7,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Manj Khamaj,C#,Manj Khamaj_10,https://youtu.be/NFi2K-rSR1Y?si=Ilg75Tx08L5lrXPg,Vocal,Bade Ghulam Ali Khan,,#REF!,,,,
Maru Bihag,C#,Maru Bihag_1,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Maru Bihag,C#,Maru Bihag_2,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Maru Bihag,C#,Maru Bihag_3,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Maru Bihag,A#,Maru Bihag_4,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Maru Bihag,A#,Maru Bihag_5,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Maru Bihag,C#,Maru Bihag_6,,Vocal,Sanjeev Abhyankar,,#REF!,CompMusic DB,,,
Maru Bihag,D,Maru Bihag_7,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Maru Bihag,A#,Maru Bihag_8,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Maru Bihag,A#,Maru Bihag_9,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Maru Bihag,A#,Maru Bihag_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Marwa,D,Marwa_1,,Vocal,Sameehan Kashalkar,,#REF!,CompMusic DB,,,
Marwa,D#,Marwa_2,,Vocal,Vasantrao Deshpande,,#REF!,CompMusic DB,,,
Marwa,D,Marwa_3,,Vocal,Amir Khan,,#REF!,CompMusic DB,,,
Marwa,D#,Marwa_4,,Vocal,C R Vyas,,#REF!,CompMusic DB,,,
Marwa,C#,Marwa_5,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Marwa,D,Marwa_6,,Vocal,Rashid Khan,,#REF!,CompMusic DB,,,
Marwa,D#,Marwa_7,,Vocal,Rashid Khan,,#REF!,CompMusic DB,,,
Marwa,D#,Marwa_8,,Vocal,Shrinivas Joshi,,#REF!,CompMusic DB,,,
Marwa,D#,Marwa_9,,Vocal,Omkar Dadarkar,,#REF!,CompMusic DB,,,
Marwa,G#,Marwa_10,,Vocal,Hirabai Barodekar,,#REF!,CompMusic DB,,,
Megh,C,Megh_1,https://youtu.be/gjJFISdrrB4?si=aMlph8ghJ3Q_byCx,Sarod,Abhishek Lahiri,,#REF!,,,,
Megh,C#,Megh_2,https://youtu.be/RXQRtAgZkyU?si=CFD2Y3bK12k-Jnn5,Vocal,Amir Khan,,#REF!,,,,
Megh,D#,Megh_3,https://youtu.be/0zZbbH1kuxc?si=pESgkmWiCbW0IepJ,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Megh,D,Megh_4,https://youtu.be/m-yqt5KBvqQ?si=C_jm8o68zVdwz9vy,Vocal,Rattan Mohan Sharma,,#REF!,,,,
Megh,A#,Megh_5,https://youtu.be/eA2_S9Pyds4?si=0EQBo9nr1Pow0OXL,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Megh,D,Megh_6,https://youtu.be/nriYn6EAq3U?si=QM-QGwEJXeRLmNmp,Vocal,Rashid Khan,,#REF!,,,,
Megh,A#,Megh_7,https://youtu.be/jb-0SlklxzY?si=MMtXOLGUhgLY10Zu,Vocal,Ashwini Bhide,,#REF!,,,,
Megh,A#,Megh_8,https://youtu.be/lnjhms7RgtI?si=IpCg7oYlojuMTUJL,Vocal,Sawani Shende,,#REF!,,,,
Megh,C#,Megh_9,https://youtu.be/3wOvhJccIac?si=o3yt_4wBs4vSjVOM,Vocal,Ajoy Chakraborti,,#REF!,,,,
Megh,D,Megh_10,https://youtu.be/yODqTiXSCFA?si=InEvDWvcZoOuT0f7,Vocal,Anirudh Verma Collective,,#REF!,,,,
Megh Malhar,D#,Megh Malhar_1,https://youtu.be/HeBJ0LHliSo?si=ZNqf4U98krWUqi62,Vocal,Rashid Khan,,#REF!,,,,
Megh Malhar,A#,Megh Malhar_2,https://youtu.be/Y1vG0Zyxp8U?si=0DOMnakEvEca1PsU,Vocal,Ashwini Bhide,,#REF!,,,,
Megh Malhar,A#,Megh Malhar_3,https://youtu.be/PXWa6efHwcA?si=SzHmWJJOFJkjjXPI,Vocal,"Arati Analikar, Devaki Pandit",,#REF!,,,,
Megh Malhar,G#,Megh Malhar_4,https://youtu.be/fu09lxVMHuw?si=qvYWuT43XdEOgDWJ,Vocal,Priya Purushothaman,,#REF!,,,,
Megh Malhar,A#,Megh Malhar_5,https://youtu.be/Xj6WaAzyWBI?si=THLEHlmBu4xmC3v_,Vocal,Ruchi Fonesca,,#REF!,,,,
